BINARY;VERSION;CVE identifier;CVSS rating;exploit db exploit available;metasploit module;trickest PoC;Routersploit;Snyk PoC;Packetstormsecurity PoC;local exploit;remote exploit;DoS exploit;known exploited vuln;kernel vulnerability verified;FIRST EPSS;FIRST PERC;
linux_kernel;2.6.30.9;CVE-2019-17053;3.3;6;0;0;0/0;0;0;0;0;0;0;no;0;18;
linux_kernel;2.6.30.9;CVE-2019-17054;3.3;6;0;0;0/0;0;0;0;0;0;0;no;0;18;
linux_kernel;2.6.30.9;CVE-2019-17055;3.3;6;0;0;0/0;0;0;0;0;0;0;no;0;18;
linux_kernel;2.6.30.9;CVE-2019-17056;3.3;6;0;0;0/0;0;0;0;0;0;0;no;0;20;
linux_kernel;2.6.30.9;CVE-2019-17351;6.5;6;0;0;0/0;0;0;0;0;0;0;no;0;14;
linux_kernel;2.6.30.9;CVE-2019-17666;8.8;6;0;0;0/0;0;0;0;0;0;0;no;0;51;
linux_kernel;2.6.30.9;CVE-2019-18660;4.7;6;0;0;0/0;0;0;0;0;0;0;no;0;30;
linux_kernel;2.6.30.9;CVE-2019-18675;7.8;6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2019-18786;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;18;
linux_kernel;2.6.30.9;CVE-2019-18806;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2019-18807;7.5;6;0;0;0/0;0;0;0;0;0;0;no;0;61;
linux_kernel;2.6.30.9;CVE-2019-18808;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;14;
linux_kernel;2.6.30.9;CVE-2019-18809;4.6;6;0;0;0/0;0;0;0;0;0;0;no;0;65;
linux_kernel;2.6.30.9;CVE-2019-18811;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;14;
linux_kernel;2.6.30.9;CVE-2019-18814;9.8;6;0;0;0/0;0;0;0;0;0;0;no;0;78;
linux_kernel;2.6.30.9;CVE-2019-18885;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;41;
linux_kernel;2.6.30.9;CVE-2019-19036;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;54;
linux_kernel;2.6.30.9;CVE-2019-19037;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;45;
linux_kernel;2.6.30.9;CVE-2019-19039;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;30;
linux_kernel;2.6.30.9;CVE-2019-19043;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;14;
linux_kernel;2.6.30.9;CVE-2019-19045;4.4;6;0;0;0/0;0;0;0;0;0;0;no;0;14;
linux_kernel;2.6.30.9;CVE-2019-19046;6.5;6;0;0;0/0;0;0;0;0;0;0;no;0;70;
linux_kernel;2.6.30.9;CVE-2019-19047;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2019-19049;7.5;6;0;0;0/0;0;0;0;0;0;0;no;0;68;
linux_kernel;2.6.30.9;CVE-2019-19051;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;14;
linux_kernel;2.6.30.9;CVE-2019-19054;4.7;6;0;0;0/0;0;0;0;0;0;0;no;0;14;
linux_kernel;2.6.30.9;CVE-2019-19055;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;14;
linux_kernel;2.6.30.9;CVE-2019-19056;4.7;6;0;0;0/0;0;0;0;0;0;0;no;0;14;
linux_kernel;2.6.30.9;CVE-2019-19057;3.3;6;0;0;0/0;0;0;0;0;0;0;no;0;18;
linux_kernel;2.6.30.9;CVE-2019-19058;4.7;6;0;0;0/0;0;0;0;0;0;0;no;0;14;
linux_kernel;2.6.30.9;CVE-2019-19059;4.7;6;0;0;0/0;0;0;0;0;0;0;no;0;14;
linux_kernel;2.6.30.9;CVE-2019-19062;4.7;6;0;0;0/0;0;0;0;0;0;0;no;0;17;
linux_kernel;2.6.30.9;CVE-2019-19063;4.6;6;0;0;0/0;0;0;0;0;0;0;no;0;51;
linux_kernel;2.6.30.9;CVE-2019-19064;7.5;6;0;0;0/0;0;0;0;0;0;0;no;0;62;
linux_kernel;2.6.30.9;CVE-2019-19065;4.7;6;0;0;0/0;0;0;0;0;0;0;no;0;14;
linux_kernel;2.6.30.9;CVE-2019-19066;4.7;6;0;0;0/0;0;0;0;0;0;0;no;0;17;
linux_kernel;2.6.30.9;CVE-2019-19067;4.4;6;0;0;0/0;0;0;0;0;0;0;no;0;14;
linux_kernel;2.6.30.9;CVE-2019-19068;4.6;6;0;0;0/0;0;0;0;0;0;0;no;0;64;
linux_kernel;2.6.30.9;CVE-2019-19072;4.4;6;0;0;0/0;0;0;0;0;0;0;no;0;14;
linux_kernel;2.6.30.9;CVE-2019-19073;4.0;6;0;0;0/0;0;0;0;0;0;0;no;0;59;
linux_kernel;2.6.30.9;CVE-2019-19074;7.5;6;0;0;0/0;0;0;0;0;0;0;no;1;86;
linux_kernel;2.6.30.9;CVE-2019-19076;5.9;6;0;0;0/0;0;0;0;0;0;0;no;0;81;
linux_kernel;2.6.30.9;CVE-2019-19077;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;14;
linux_kernel;2.6.30.9;CVE-2019-19080;5.9;6;0;0;0/0;0;0;0;0;0;0;no;0;65;
linux_kernel;2.6.30.9;CVE-2019-19081;5.9;6;0;0;0/0;0;0;0;0;0;0;no;0;65;
linux_kernel;2.6.30.9;CVE-2019-19082;4.7;6;0;0;0/0;0;0;0;0;0;0;no;0;14;
linux_kernel;2.6.30.9;CVE-2019-19083;4.7;6;0;0;0/0;0;0;0;0;0;0;no;0;14;
linux_kernel;2.6.30.9;CVE-2019-19227;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;17;
linux_kernel;2.6.30.9;CVE-2019-19252;7.8;6;0;0;0/0;0;0;0;0;0;0;no;0;14;
linux_kernel;2.6.30.9;CVE-2019-19338;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;18;
linux_kernel;2.6.30.9;CVE-2019-19377;7.8;6;0;0;0/0;0;0;0;0;0;0;no;0;61;
linux_kernel;2.6.30.9;CVE-2019-19447;7.8;6;0;0;0/0;0;0;0;0;0;0;no;0;68;
linux_kernel;2.6.30.9;CVE-2019-19462;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;10;
linux_kernel;2.6.30.9;CVE-2019-19523;4.6;6;0;0;0/0;0;0;0;0;0;0;no;0;53;
linux_kernel;2.6.30.9;CVE-2019-19241;7.8;12;0;0;0/0;0;1;0;0;0;0;no;0;34;
linux_kernel;2.6.30.9;CVE-2019-19524;4.6;6;0;0;0/0;0;0;0;0;0;0;no;0;65;
linux_kernel;2.6.30.9;CVE-2019-19525;4.6;6;0;0;0/0;0;0;0;0;0;0;no;0;41;
linux_kernel;2.6.30.9;CVE-2019-19526;4.6;6;0;0;0/0;0;0;0;0;0;0;no;0;42;
linux_kernel;2.6.30.9;CVE-2019-19527;6.8;6;0;0;0/0;0;0;0;0;0;0;no;0;56;
linux_kernel;2.6.30.9;CVE-2019-19528;6.1;6;0;0;0/0;0;0;0;0;0;0;no;0;48;
linux_kernel;2.6.30.9;CVE-2019-19529;6.3;6;0;0;0/0;0;0;0;0;0;0;no;0;17;
linux_kernel;2.6.30.9;CVE-2019-19530;4.6;6;0;0;0/0;0;0;0;0;0;0;no;0;53;
linux_kernel;2.6.30.9;CVE-2019-19531;6.8;6;0;0;0/0;0;0;0;0;0;0;no;0;56;
linux_kernel;2.6.30.9;CVE-2019-19532;6.8;6;0;0;0/0;0;0;0;0;0;0;no;0;70;
linux_kernel;2.6.30.9;CVE-2019-19533;2.4;6;0;0;0/0;0;0;0;0;0;0;no;0;57;
linux_kernel;2.6.30.9;CVE-2019-19534;2.4;6;0;0;0/0;0;0;0;0;0;0;no;0;70;
linux_kernel;2.6.30.9;CVE-2019-19535;4.6;6;0;0;0/0;0;0;0;0;0;0;no;0;45;
linux_kernel;2.6.30.9;CVE-2019-19536;4.6;6;0;0;0/0;0;0;0;0;0;0;no;0;65;
linux_kernel;2.6.30.9;CVE-2019-19537;4.2;6;0;0;0/0;0;0;0;0;0;0;no;0;55;
linux_kernel;2.6.30.9;CVE-2019-19543;7.8;6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2019-19602;6.1;6;0;0;0/0;0;0;0;0;0;0;no;0;34;
linux_kernel;2.6.30.9;CVE-2019-19767;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;59;
linux_kernel;2.6.30.9;CVE-2019-19769;6.7;6;0;0;0/0;0;0;0;0;0;0;no;0;14;
linux_kernel;2.6.30.9;CVE-2019-19770;8.2;6;0;0;0/0;0;0;0;0;0;0;no;0;61;
linux_kernel;2.6.30.9;CVE-2019-19816;7.8;6;0;0;0/0;0;0;0;0;0;0;no;0;46;
linux_kernel;2.6.30.9;CVE-2019-19922;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;52;
linux_kernel;2.6.30.9;CVE-2019-19947;4.6;6;0;0;0/0;0;0;0;0;0;0;no;0;74;
linux_kernel;2.6.30.9;CVE-2019-19965;4.7;6;0;0;0/0;0;0;0;0;0;0;no;0;27;
linux_kernel;2.6.30.9;CVE-2019-19966;4.6;6;0;0;0/0;0;0;0;0;0;0;no;0;38;
linux_kernel;2.6.30.9;CVE-2019-20054;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;14;
linux_kernel;2.6.30.9;CVE-2019-20095;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2019-20096;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;16;
linux_kernel;2.6.30.9;CVE-2019-20422;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;13;
linux_kernel;2.6.30.9;CVE-2019-20636;6.7;6;0;0;0/0;0;0;0;0;0;0;no;0;14;
linux_kernel;2.6.30.9;CVE-2019-20806;4.4;6;0;0;0/0;0;0;0;0;0;0;no;0;14;
linux_kernel;2.6.30.9;CVE-2019-20810;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;14;
linux_kernel;2.6.30.9;CVE-2019-20811;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;17;
linux_kernel;2.6.30.9;CVE-2019-20812;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;14;
linux_kernel;2.6.30.9;CVE-2019-20908;6.7;6;0;0;0/0;0;0;0;0;0;0;no;0;17;
linux_kernel;2.6.30.9;CVE-2019-25045;7.8;6;0;0;0/0;0;0;0;0;0;0;no;0;32;
linux_kernel;2.6.30.9;CVE-2019-25160;7.1;6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2019-3459;6.5;6;0;0;0/0;0;0;0;0;0;0;no;0;59;
linux_kernel;2.6.30.9;CVE-2019-3460;6.5;6;0;0;0/0;0;0;0;0;0;0;no;0;59;
linux_kernel;2.6.30.9;CVE-2019-3701;4.9 (v2);6;0;0;0/0;0;0;0;0;0;0;no;0;32;
linux_kernel;2.6.30.9;CVE-2019-3896;7.2 (v2);6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2019-3901;4.7;6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2019-5108;6.5;6;0;0;0/0;0;0;0;0;0;0;no;0;47;
linux_kernel;2.6.30.9;CVE-2019-5489;2.1 (v2);6;0;0;0/0;0;0;0;0;0;0;no;0;10;
linux_kernel;2.6.30.9;CVE-2019-7221;4.6 (v2);6;0;0;0/0;0;1;0;0;0;0;no;0;47;
linux_kernel;2.6.30.9;CVE-2019-7222;5.5;6;0;0;0/0;0;1;0;0;0;0;no;0;26;
linux_kernel;2.6.30.9;CVE-2019-7308;4.7 (v2);6;0;0;0/0;0;1;0;0;0;0;no;0;24;
linux_kernel;2.6.30.9;CVE-2019-9857;4.9 (v2);6;0;0;0/0;0;0;0;0;0;0;no;0;32;
linux_kernel;2.6.30.9;CVE-2020-10690;6.4;6;0;0;0/0;0;0;0;0;0;0;no;0;14;
linux_kernel;2.6.30.9;CVE-2020-10711;5.9;6;0;0;0/0;0;0;0;0;0;0;no;0;81;
linux_kernel;2.6.30.9;CVE-2020-10720;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2020-10732;4.4;6;0;0;0/0;0;0;0;0;0;0;no;0;20;
linux_kernel;2.6.30.9;CVE-2020-10766;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2020-10767;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2020-10768;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;13;
linux_kernel;2.6.30.9;CVE-2020-10774;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2020-10781;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2020-10942;5.3;6;0;0;0/0;0;0;0;0;0;0;no;0;27;
linux_kernel;2.6.30.9;CVE-2020-11565;6.0;6;0;0;0/0;0;0;0;0;0;0;no;0;18;
linux_kernel;2.6.30.9;CVE-2020-11608;4.3;6;0;0;0/0;0;0;0;0;0;0;no;0;17;
linux_kernel;2.6.30.9;CVE-2020-11609;4.3;6;0;0;0/0;0;0;0;0;0;0;no;0;17;
linux_kernel;2.6.30.9;CVE-2020-11668;7.1;6;0;0;0/0;0;0;0;0;0;0;no;0;14;
linux_kernel;2.6.30.9;CVE-2020-11669;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;14;
linux_kernel;2.6.30.9;CVE-2020-11725;7.8;6;0;0;0/0;0;0;0;0;0;0;no;0;36;
linux_kernel;2.6.30.9;CVE-2020-12464;6.7;6;0;0;0/0;0;0;0;0;0;0;no;0;43;
linux_kernel;2.6.30.9;CVE-2020-12652;4.1;6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2020-12653;7.8;6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2020-12654;7.1;6;0;0;0/0;0;0;0;0;0;0;no;0;55;
linux_kernel;2.6.30.9;CVE-2020-12655;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;17;
linux_kernel;2.6.30.9;CVE-2020-12656;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;14;
linux_kernel;2.6.30.9;CVE-2020-12657;7.8;6;0;0;0/0;0;0;0;0;0;0;no;0;14;
linux_kernel;2.6.30.9;CVE-2020-12768;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;14;
linux_kernel;2.6.30.9;CVE-2020-12769;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2020-12770;6.7;6;0;0;0/0;0;0;0;0;0;0;no;0;17;
linux_kernel;2.6.30.9;CVE-2020-12771;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;44;
linux_kernel;2.6.30.9;CVE-2020-12826;5.3;6;0;0;0/0;0;0;0;0;0;0;no;0;20;
linux_kernel;2.6.30.9;CVE-2020-12888;5.3;6;0;0;0/0;0;0;0;0;0;0;no;0;17;
linux_kernel;2.6.30.9;CVE-2020-13974;7.8;6;0;0;0/0;0;0;0;0;0;0;no;0;33;
linux_kernel;2.6.30.9;CVE-2020-14305;8.1;6;0;0;0/0;0;0;0;0;0;0;no;3;92;
linux_kernel;2.6.30.9;CVE-2020-14314;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2020-14331;6.6;6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2020-14351;7.8;6;0;0;0/0;0;0;0;0;0;0;no;0;39;
linux_kernel;2.6.30.9;CVE-2020-14381;7.8;6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2020-14385;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;14;
linux_kernel;2.6.30.9;CVE-2020-14390;5.6;6;0;0;0/0;0;0;0;0;0;0;no;0;14;
linux_kernel;2.6.30.9;CVE-2020-14416;4.2;6;0;0;0/0;0;0;0;0;0;0;no;0;16;
linux_kernel;2.6.30.9;CVE-2020-15437;4.4;6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2020-15780;6.7;6;0;0;0/0;0;0;0;0;0;0;no;0;17;
linux_kernel;2.6.30.9;CVE-2020-16120;4.4;6;0;0;0/0;0;0;0;0;0;0;no;0;17;
linux_kernel;2.6.30.9;CVE-2020-16166;3.7;6;0;0;0/0;0;0;0;0;0;0;no;0;61;
linux_kernel;2.6.30.9;CVE-2020-24394;7.1;6;0;0;0/0;0;0;0;0;0;0;no;0;19;
linux_kernel;2.6.30.9;CVE-2020-25211;6.0;6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2020-25212;7.0;6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2020-25284;4.1;6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2020-25285;6.4;6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2020-25639;4.4;6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2020-25641;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2020-25643;7.2;6;0;0;0/0;0;0;0;0;0;0;no;0;36;
linux_kernel;2.6.30.9;CVE-2020-25645;7.5;6;0;0;0/0;0;0;0;0;0;0;no;0;81;
linux_kernel;2.6.30.9;CVE-2020-25656;4.1;6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2020-25668;7.0;6;0;0;0/0;0;0;0;0;0;0;no;0;22;
linux_kernel;2.6.30.9;CVE-2020-25669;7.8;6;0;0;0/0;0;0;0;0;0;0;no;0;22;
linux_kernel;2.6.30.9;CVE-2020-25672;7.5;6;0;0;0/0;0;0;0;0;0;0;no;0;76;
linux_kernel;2.6.30.9;CVE-2020-25673;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;23;
linux_kernel;2.6.30.9;CVE-2020-25704;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2020-25705;7.4;6;0;0;0/0;0;0;0;0;0;0;no;0;69;
linux_kernel;2.6.30.9;CVE-2020-26088;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2020-26541;6.5;6;0;0;0/0;0;0;0;0;0;0;no;0;20;
linux_kernel;2.6.30.9;CVE-2020-26558;4.2;6;0;0;0/0;0;0;0;0;0;0;no;0;29;
linux_kernel;2.6.30.9;CVE-2020-27152;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;26;
linux_kernel;2.6.30.9;CVE-2020-27170;4.7;6;0;0;0/0;0;0;0;0;0;0;no;0;17;
linux_kernel;2.6.30.9;CVE-2020-27171;6.0;6;0;0;0/0;0;0;0;0;0;0;no;0;16;
linux_kernel;2.6.30.9;CVE-2020-27194;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;13;
linux_kernel;2.6.30.9;CVE-2020-27673;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;14;
linux_kernel;2.6.30.9;CVE-2020-27777;6.7;6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2020-27675;4.7;6;0;0;0/0;0;0;0;0;0;0;no;0;14;
linux_kernel;2.6.30.9;CVE-2020-27786;7.8;6;0;0;0/0;0;0;0;0;0;0;no;0;10;
linux_kernel;2.6.30.9;CVE-2020-27820;4.7;6;0;0;0/0;0;0;0;0;0;0;no;0;16;
linux_kernel;2.6.30.9;CVE-2020-27830;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;14;
linux_kernel;2.6.30.9;CVE-2020-28097;5.9;6;0;0;0/0;0;0;0;0;0;0;no;0;38;
linux_kernel;2.6.30.9;CVE-2020-28374;8.1;6;0;0;0/0;0;0;0;0;0;0;no;0;73;
linux_kernel;2.6.30.9;CVE-2020-28915;5.8;6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2020-28941;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2020-28974;5.0;6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2020-29370;7.0;6;0;0;0/0;0;0;0;0;0;0;no;0;34;
linux_kernel;2.6.30.9;CVE-2020-29371;3.3;6;0;0;0/0;0;0;0;0;0;0;no;0;27;
linux_kernel;2.6.30.9;CVE-2020-29372;4.7;6;0;0;0/0;0;0;0;0;0;0;no;0;30;
linux_kernel;2.6.30.9;CVE-2020-29373;6.5;6;0;0;0/0;0;0;0;0;0;0;no;0;22;
linux_kernel;2.6.30.9;CVE-2020-29374;3.6;6;0;0;0/0;0;0;0;0;0;0;no;0;23;
linux_kernel;2.6.30.9;CVE-2020-29660;4.4;6;0;0;0/0;0;0;0;0;0;0;no;0;28;
linux_kernel;2.6.30.9;CVE-2020-29661;7.8;6;0;0;0/0;0;1;0;0;0;0;no;0;16;
linux_kernel;2.6.30.9;CVE-2020-35501;3.4;6;0;0;0/0;0;0;0;0;0;0;no;0;13;
linux_kernel;2.6.30.9;CVE-2020-35508;4.5;6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2020-35519;7.8;6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2020-36310;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;13;
linux_kernel;2.6.30.9;CVE-2020-36311;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2020-36312;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;13;
linux_kernel;2.6.30.9;CVE-2020-36313;7.8;6;0;0;0/0;0;0;0;0;0;0;no;0;13;
linux_kernel;2.6.30.9;CVE-2020-36322;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;14;
linux_kernel;2.6.30.9;CVE-2020-36385;7.8;6;0;0;0/0;0;0;0;0;0;0;no;0;47;
linux_kernel;2.6.30.9;CVE-2020-36386;7.1;6;0;0;0/0;0;0;0;0;0;0;no;0;34;
linux_kernel;2.6.30.9;CVE-2020-36516;5.9;6;0;0;0/0;0;0;0;0;0;0;no;0;32;
linux_kernel;2.6.30.9;CVE-2020-36557;5.1;6;0;0;0/0;0;0;0;0;0;0;no;0;24;
linux_kernel;2.6.30.9;CVE-2020-36558;5.1;6;0;0;0/0;0;0;0;0;0;0;no;0;24;
linux_kernel;2.6.30.9;CVE-2020-36691;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;9;
linux_kernel;2.6.30.9;CVE-2020-36694;6.7;6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2020-36766;3.3;6;0;0;0/0;0;0;0;0;0;0;no;0;9;
linux_kernel;2.6.30.9;CVE-2020-36775;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2020-8647;6.1;6;0;0;0/0;0;0;0;0;0;0;no;0;14;
linux_kernel;2.6.30.9;CVE-2020-8648;7.1;6;0;0;0/0;0;0;0;0;0;0;no;0;33;
linux_kernel;2.6.30.9;CVE-2020-8649;5.9;6;0;0;0/0;0;0;0;0;0;0;no;0;25;
linux_kernel;2.6.30.9;CVE-2020-8992;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;14;
linux_kernel;2.6.30.9;CVE-2021-20177;4.4;6;0;0;0/0;0;0;0;0;0;0;no;0;13;
linux_kernel;2.6.30.9;CVE-2021-20219;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;26;
linux_kernel;2.6.30.9;CVE-2021-20239;3.3;6;0;0;0/0;0;0;0;0;0;0;no;0;13;
linux_kernel;2.6.30.9;CVE-2021-20261;6.4;6;0;0;0/0;0;0;0;0;0;0;no;0;13;
linux_kernel;2.6.30.9;CVE-2021-20268;7.8;6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2021-20317;4.4;6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2021-20320;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2021-20321;4.7;6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2021-20322;7.4;6;0;0;0/0;0;0;0;0;0;0;no;0;68;
linux_kernel;2.6.30.9;CVE-2021-23134;7.8;6;0;0;0/0;0;0;0;0;0;0;no;0;5;
linux_kernel;2.6.30.9;CVE-2021-27363;4.4;6;0;0;0/0;0;0;0;0;0;0;no;0;26;
linux_kernel;2.6.30.9;CVE-2021-27364;7.1;6;0;0;0/0;0;0;0;0;0;0;no;0;38;
linux_kernel;2.6.30.9;CVE-2021-27365;7.8;6;0;0;0/0;0;0;0;0;0;0;no;0;39;
linux_kernel;2.6.30.9;CVE-2021-28714;6.5;6;0;0;0/0;0;0;0;0;0;0;no;0;14;
linux_kernel;2.6.30.9;CVE-2021-28715;6.5;6;0;0;0/0;0;0;0;0;0;0;no;0;14;
linux_kernel;2.6.30.9;CVE-2021-28950;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;14;
linux_kernel;2.6.30.9;CVE-2021-22555;7.8;12;1;0;0/0;0;1;0;0;0;0;no;0;59;
linux_kernel;2.6.30.9;CVE-2021-28951;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;14;
linux_kernel;2.6.30.9;CVE-2021-28952;7.8;6;0;0;0/0;0;0;0;0;0;0;no;0;19;
linux_kernel;2.6.30.9;CVE-2021-28964;4.7;6;0;0;0/0;0;0;0;0;0;0;no;0;14;
linux_kernel;2.6.30.9;CVE-2021-28971;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;14;
linux_kernel;2.6.30.9;CVE-2021-28972;6.7;6;0;0;0/0;0;0;0;0;0;0;no;0;19;
linux_kernel;2.6.30.9;CVE-2021-29155;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;20;
linux_kernel;2.6.30.9;CVE-2021-29264;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;13;
linux_kernel;2.6.30.9;CVE-2021-29265;4.7;6;0;0;0/0;0;0;0;0;0;0;no;0;13;
linux_kernel;2.6.30.9;CVE-2021-29646;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;14;
linux_kernel;2.6.30.9;CVE-2021-29647;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;18;
linux_kernel;2.6.30.9;CVE-2021-29648;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;14;
linux_kernel;2.6.30.9;CVE-2021-29649;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;14;
linux_kernel;2.6.30.9;CVE-2021-29650;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;14;
linux_kernel;2.6.30.9;CVE-2021-30002;6.2;6;0;0;0/0;0;0;0;0;0;0;no;0;34;
linux_kernel;2.6.30.9;CVE-2021-30178;5.5;6;0;0;0/0;0;0;0;0;0;0;no;0;5;
